Id,WnvPresent
265,0.0101382345650396
266,0.0101382345650396
267,0.0101382345650396
268,0.0101382345650396
269,0.0101382345650396
270,0.0101382345650396
271,0.0101382345650396
272,0.0101382345650396
273,0.0101853431822025
274,0.0101853431822025
275,0.0101853431822025
276,0.0101853431822025
277,0.0101853431822025
278,0.0101853431822025
279,0.0101853431822025
280,0.0101853431822025
281,0.00857750272027169
282,0.00857750272027169
283,0.00857750272027169
284,0.00857750272027169
285,0.00857750272027169
286,0.00857750272027169
287,0.00857750272027169
288,0.00857750272027169
289,0.0088159174085017
290,0.0088159174085017
291,0.0088159174085017
292,0.0088159174085017
293,0.0088159174085017
294,0.0088159174085017
295,0.0088159174085017
296,0.0088159174085017
297,0.0156599365714135
298,0.0156599365714135
299,0.0156599365714135
300,0.0156599365714135
301,0.0156599365714135
302,0.0156599365714135
303,0.0156599365714135
304,0.0156599365714135
305,0.0114481040242132
306,0.0114481040242132
307,0.0114481040242132
308,0.0114481040242132
309,0.0114481040242132
310,0.0114481040242132
311,0.0114481040242132
312,0.0114481040242132
313,0.0127824265509555
314,0.0127824265509555
315,0.0127824265509555
316,0.0127824265509555
317,0.0127824265509555
318,0.0127824265509555
319,0.0127824265509555
320,0.0127824265509555
321,0.0121299543045923
322,0.0121299543045923
323,0.0121299543045923
324,0.0121299543045923
325,0.0121299543045923
326,0.0121299543045923
327,0.0121299543045923
328,0.0121299543045923
329,0.00797514469490794
330,0.00797514469490794
331,0.00797514469490794
332,0.00797514469490794
333,0.00797514469490794
334,0.00797514469490794
335,0.00797514469490794
336,0.00797514469490794
337,0.0114774009597799
338,0.0114774009597799
339,0.0114774009597799
340,0.0114774009597799
341,0.0114774009597799
342,0.0114774009597799
343,0.0114774009597799
344,0.0114774009597799
345,0.00965743292994373
346,0.00965743292994373
347,0.00965743292994373
348,0.00965743292994373
349,0.00965743292994373
350,0.00965743292994373
351,0.00965743292994373
352,0.00965743292994373
353,0.0115997519908791
354,0.0115997519908791
355,0.0115997519908791
356,0.0115997519908791
357,0.0115997519908791
358,0.0115997519908791
359,0.0115997519908791
360,0.0115997519908791
361,0.0127351335752553
362,0.0127351335752553
363,0.0127351335752553
364,0.0127351335752553
365,0.0127351335752553
366,0.0127351335752553
367,0.0127351335752553
368,0.0127351335752553
369,0.0148071708822031
370,0.0148071708822031
371,0.0148071708822031
372,0.0148071708822031
373,0.0148071708822031
374,0.0148071708822031
375,0.0148071708822031
376,0.0148071708822031
377,0.0135220675998851
378,0.0135220675998851
379,0.0135220675998851
380,0.0135220675998851
381,0.0135220675998851
382,0.0135220675998851
383,0.0135220675998851
384,0.0135220675998851
385,0.0119967153451287
386,0.0119967153451287
387,0.0119967153451287
388,0.0119967153451287
389,0.0119967153451287
390,0.0119967153451287
391,0.0119967153451287
392,0.0119967153451287
393,0.0101244540128269
394,0.0101244540128269
395,0.0101244540128269
396,0.0101244540128269
397,0.0101244540128269
398,0.0101244540128269
399,0.0101244540128269
400,0.0101244540128269
401,0.015271785731745
402,0.015271785731745
403,0.015271785731745
404,0.015271785731745
405,0.015271785731745
406,0.015271785731745
407,0.015271785731745
408,0.015271785731745
409,0.0115801187019537
410,0.0115801187019537
411,0.0115801187019537
412,0.0115801187019537
413,0.0115801187019537
414,0.0115801187019537
415,0.0115801187019537
416,0.0115801187019537
417,0.0104002764713733
418,0.0104002764713733
419,0.0104002764713733
420,0.0104002764713733
421,0.0104002764713733
422,0.0104002764713733
423,0.0104002764713733
424,0.0104002764713733
425,0.0103940545617284
426,0.0103940545617284
427,0.0103940545617284
428,0.0103940545617284
429,0.0103940545617284
430,0.0103940545617284
431,0.0103940545617284
432,0.0103940545617284
433,0.00891596428397541
434,0.00891596428397541
435,0.00891596428397541
436,0.00891596428397541
437,0.00891596428397541
438,0.00891596428397541
439,0.00891596428397541
440,0.00891596428397541
441,0.00922310579163758
442,0.00922310579163758
443,0.00922310579163758
444,0.00922310579163758
445,0.00922310579163758
446,0.00922310579163758
447,0.00922310579163758
448,0.00922310579163758
449,0.0103894738728522
450,0.0103894738728522
451,0.0103894738728522
452,0.0103894738728522
453,0.0103894738728522
454,0.0103894738728522
455,0.0103894738728522
456,0.0103894738728522
457,0.0103427170769134
458,0.0103427170769134
459,0.0103427170769134
460,0.0103427170769134
461,0.0103427170769134
462,0.0103427170769134
463,0.0103427170769134
464,0.0103427170769134
465,0.00897126338377169
466,0.00897126338377169
467,0.00897126338377169
468,0.00897126338377169
469,0.00897126338377169
470,0.00897126338377169
471,0.00897126338377169
472,0.00897126338377169
473,0.0146314420498543
474,0.0146314420498543
475,0.0146314420498543
476,0.0146314420498543
477,0.0146314420498543
478,0.0146314420498543
479,0.0146314420498543
480,0.0146314420498543
481,0.0144133021658618
482,0.0144133021658618
483,0.0144133021658618
484,0.0144133021658618
485,0.0144133021658618
486,0.0144133021658618
487,0.0144133021658618
488,0.0144133021658618
489,0.00830192846823608
490,0.00830192846823608
491,0.00830192846823608
492,0.00830192846823608
493,0.00830192846823608
494,0.00830192846823608
495,0.00830192846823608
496,0.00830192846823608
497,0.0111326540797772
498,0.0111326540797772
499,0.0111326540797772
500,0.0111326540797772
501,0.0111326540797772
502,0.0111326540797772
503,0.0111326540797772
504,0.0111326540797772
505,0.00761924069202112
506,0.00761924069202112
507,0.00761924069202112
508,0.00761924069202112
509,0.00761924069202112
510,0.00761924069202112
511,0.00761924069202112
512,0.00761924069202112
513,0.0150942791740392
514,0.0150942791740392
515,0.0150942791740392
516,0.0150942791740392
517,0.0150942791740392
518,0.0150942791740392
519,0.0150942791740392
520,0.0150942791740392
521,0.00985254059029485
522,0.00985254059029485
523,0.00985254059029485
524,0.00985254059029485
525,0.00985254059029485
526,0.00985254059029485
527,0.00985254059029485
528,0.00985254059029485
529,0.0139497054469182
530,0.0139497054469182
531,0.0139497054469182
532,0.0139497054469182
533,0.0139497054469182
534,0.0139497054469182
535,0.0139497054469182
536,0.0139497054469182
537,0.0138508706556344
538,0.0138508706556344
539,0.0138508706556344
540,0.0138508706556344
541,0.0138508706556344
542,0.0138508706556344
543,0.0138508706556344
544,0.0138508706556344
545,0.0106927664219604
546,0.0106927664219604
547,0.0106927664219604
548,0.0106927664219604
549,0.0106927664219604
550,0.0106927664219604
551,0.0106927664219604
552,0.0106927664219604
553,0.0117699024396995
554,0.0117699024396995
555,0.0117699024396995
556,0.0117699024396995
557,0.0117699024396995
558,0.0117699024396995
559,0.0117699024396995
560,0.0117699024396995
561,0.0122591252240275
562,0.0122591252240275
563,0.0122591252240275
564,0.0122591252240275
565,0.0122591252240275
566,0.0122591252240275
567,0.0122591252240275
568,0.0122591252240275
569,0.00978658422282063
570,0.00978658422282063
571,0.00978658422282063
572,0.00978658422282063
573,0.00978658422282063
574,0.00978658422282063
575,0.00978658422282063
576,0.00978658422282063
577,0.0121567682999681
578,0.0121567682999681
579,0.0121567682999681
580,0.0121567682999681
581,0.0121567682999681
582,0.0121567682999681
583,0.0121567682999681
584,0.0121567682999681
585,0.0115248576499597
586,0.0115248576499597
587,0.0115248576499597
588,0.0115248576499597
589,0.0115248576499597
590,0.0115248576499597
591,0.0115248576499597
592,0.0115248576499597
593,0.00988966391266295
594,0.00988966391266295
595,0.00988966391266295
596,0.00988966391266295
597,0.00988966391266295
598,0.00988966391266295
599,0.00988966391266295
600,0.00988966391266295
601,0.010058701993588
602,0.010058701993588
603,0.010058701993588
604,0.010058701993588
605,0.010058701993588
606,0.010058701993588
607,0.010058701993588
608,0.010058701993588
609,0.0115307950334653
610,0.0115307950334653
611,0.0115307950334653
612,0.0115307950334653
613,0.0115307950334653
614,0.0115307950334653
615,0.0115307950334653
616,0.0115307950334653
617,0.0138431934978899
618,0.0138431934978899
619,0.0138431934978899
620,0.0138431934978899
621,0.0138431934978899
622,0.0138431934978899
623,0.0138431934978899
624,0.0138431934978899
625,0.0112930423874292
626,0.0112930423874292
627,0.0112930423874292
628,0.0112930423874292
629,0.0112930423874292
630,0.0112930423874292
631,0.0112930423874292
632,0.0112930423874292
633,0.0135967851336567
634,0.0135967851336567
635,0.0135967851336567
636,0.0135967851336567
637,0.0135967851336567
638,0.0135967851336567
639,0.0135967851336567
640,0.0135967851336567
641,0.0102136645494994
642,0.0102136645494994
643,0.0102136645494994
644,0.0102136645494994
645,0.0102136645494994
646,0.0102136645494994
647,0.0102136645494994
648,0.0102136645494994
649,0.0165655832173457
650,0.0165655832173457
651,0.0165655832173457
652,0.0165655832173457
653,0.0165655832173457
654,0.0165655832173457
655,0.0165655832173457
656,0.0165655832173457
657,0.0152875383007451
658,0.0152875383007451
659,0.0152875383007451
660,0.0152875383007451
661,0.0152875383007451
662,0.0152875383007451
663,0.0152875383007451
664,0.0152875383007451
665,0.00733940197288121
666,0.00733940197288121
667,0.00733940197288121
668,0.00733940197288121
669,0.00733940197288121
670,0.00733940197288121
671,0.00733940197288121
672,0.00733940197288121
673,0.0094026811032868
674,0.0094026811032868
675,0.0094026811032868
676,0.0094026811032868
677,0.0094026811032868
678,0.0094026811032868
679,0.0094026811032868
680,0.0094026811032868
681,0.00677435277719959
682,0.00677435277719959
683,0.00677435277719959
684,0.00677435277719959
685,0.00677435277719959
686,0.00677435277719959
687,0.00677435277719959
688,0.00677435277719959
689,0.00772462720073636
690,0.00772462720073636
691,0.00772462720073636
692,0.00772462720073636
693,0.00772462720073636
694,0.00772462720073636
695,0.00772462720073636
696,0.00772462720073636
697,0.00688064869978233
698,0.00688064869978233
699,0.00688064869978233
700,0.00688064869978233
701,0.00688064869978233
702,0.00688064869978233
703,0.00688064869978233
704,0.00688064869978233
705,0.00627389814666728
706,0.00627389814666728
707,0.00627389814666728
708,0.00627389814666728
709,0.00627389814666728
710,0.00627389814666728
711,0.00627389814666728
712,0.00627389814666728
713,0.00780047041748129
714,0.00780047041748129
715,0.00780047041748129
716,0.00780047041748129
717,0.00780047041748129
718,0.00780047041748129
719,0.00780047041748129
720,0.00780047041748129
721,0.00799686783719281
722,0.00799686783719281
723,0.00799686783719281
724,0.00799686783719281
725,0.00799686783719281
726,0.00799686783719281
727,0.00799686783719281
728,0.00799686783719281
729,0.00861384868261928
730,0.00861384868261928
731,0.00861384868261928
732,0.00861384868261928
733,0.00861384868261928
734,0.00861384868261928
735,0.00861384868261928
736,0.00861384868261928
737,0.00710580317877428
738,0.00710580317877428
739,0.00710580317877428
740,0.00710580317877428
741,0.00710580317877428
742,0.00710580317877428
743,0.00710580317877428
744,0.00710580317877428
745,0.0128171749843399
746,0.0128171749843399
747,0.0128171749843399
748,0.0128171749843399
749,0.0128171749843399
750,0.0128171749843399
751,0.0128171749843399
752,0.0128171749843399
753,0.0154873988227282
754,0.0154873988227282
755,0.0154873988227282
756,0.0154873988227282
757,0.0154873988227282
758,0.0154873988227282
759,0.0154873988227282
760,0.0154873988227282
761,0.0120917579475965
762,0.0120917579475965
763,0.0120917579475965
764,0.0120917579475965
765,0.0120917579475965
766,0.0120917579475965
767,0.0120917579475965
768,0.0120917579475965
769,0.0077357586530928
770,0.0077357586530928
771,0.0077357586530928
772,0.0077357586530928
773,0.0077357586530928
774,0.0077357586530928
775,0.0077357586530928
776,0.0077357586530928
777,0.0070612930086247
778,0.0070612930086247
779,0.0070612930086247
780,0.0070612930086247
781,0.0070612930086247
782,0.0070612930086247
783,0.0070612930086247
784,0.0070612930086247
785,0.00649908233117181
786,0.00649908233117181
787,0.00649908233117181
788,0.00649908233117181
789,0.00649908233117181
790,0.00649908233117181
791,0.00649908233117181
792,0.00649908233117181
793,0.0058689027413151
794,0.0058689027413151
795,0.0058689027413151
796,0.0058689027413151
797,0.0058689027413151
798,0.0058689027413151
799,0.0058689027413151
800,0.0058689027413151
801,0.00594468106330727
802,0.00594468106330727
803,0.00594468106330727
804,0.00594468106330727
805,0.00594468106330727
806,0.00594468106330727
807,0.00594468106330727
808,0.00594468106330727
809,0.0058607814952812
810,0.0058607814952812
811,0.0058607814952812
812,0.0058607814952812
813,0.0058607814952812
814,0.0058607814952812
815,0.0058607814952812
816,0.0058607814952812
817,0.00575517853439769
818,0.00575517853439769
819,0.00575517853439769
820,0.00575517853439769
821,0.00575517853439769
822,0.00575517853439769
823,0.00575517853439769
824,0.00575517853439769
825,0.00696470028850241
826,0.00696470028850241
827,0.00696470028850241
828,0.00696470028850241
829,0.00696470028850241
830,0.00696470028850241
831,0.00696470028850241
832,0.00696470028850241
833,0.0065773413683095
834,0.0065773413683095
835,0.0065773413683095
836,0.0065773413683095
837,0.0065773413683095
838,0.0065773413683095
839,0.0065773413683095
840,0.0065773413683095
841,0.011429866728388
842,0.011429866728388
843,0.011429866728388
844,0.011429866728388
845,0.011429866728388
846,0.011429866728388
847,0.011429866728388
848,0.011429866728388
849,0.00922170774972532
850,0.00922170774972532
851,0.00922170774972532
852,0.00922170774972532
853,0.00922170774972532
854,0.00922170774972532
855,0.00922170774972532
856,0.00922170774972532
857,0.00801523554752032
858,0.00801523554752032
859,0.00801523554752032
860,0.00801523554752032
861,0.00801523554752032
862,0.00801523554752032
863,0.00801523554752032
864,0.00801523554752032
865,0.00619462630443699
866,0.00619462630443699
867,0.00619462630443699
868,0.00619462630443699
869,0.00619462630443699
870,0.00619462630443699
871,0.00619462630443699
872,0.00619462630443699
873,0.00565121685364072
874,0.00565121685364072
875,0.00565121685364072
876,0.00565121685364072
877,0.00565121685364072
878,0.00565121685364072
879,0.00565121685364072
880,0.00565121685364072
881,0.00757489400785741
882,0.00757489400785741
883,0.00757489400785741
884,0.00757489400785741
885,0.00757489400785741
886,0.00757489400785741
887,0.00757489400785741
888,0.00757489400785741
889,0.0058212465564862
890,0.0058212465564862
891,0.0058212465564862
892,0.0058212465564862
893,0.0058212465564862
894,0.0058212465564862
895,0.0058212465564862
896,0.0058212465564862
897,0.0111356338498365
898,0.0111356338498365
899,0.0111356338498365
900,0.0111356338498365
901,0.0111356338498365
902,0.0111356338498365
903,0.0111356338498365
904,0.0111356338498365
905,0.0131819676756032
906,0.0131819676756032
907,0.0131819676756032
908,0.0131819676756032
909,0.0131819676756032
910,0.0131819676756032
911,0.0131819676756032
912,0.0131819676756032
913,0.00944081934802469
914,0.00944081934802469
915,0.00944081934802469
916,0.00944081934802469
917,0.00944081934802469
918,0.00944081934802469
919,0.00944081934802469
920,0.00944081934802469
921,0.00602250864000189
922,0.00602250864000189
923,0.00602250864000189
924,0.00602250864000189
925,0.00602250864000189
926,0.00602250864000189
927,0.00602250864000189
928,0.00602250864000189
929,0.0194717758904357
930,0.0194717758904357
931,0.0194717758904357
932,0.0194717758904357
933,0.0194717758904357
934,0.0194717758904357
935,0.0194717758904357
936,0.0194717758904357
937,0.0220767813502958
938,0.0220767813502958
939,0.0220767813502958
940,0.0220767813502958
941,0.0220767813502958
942,0.0220767813502958
943,0.0220767813502958
944,0.0220767813502958
945,0.0263520596801323
946,0.0263520596801323
947,0.0263520596801323
948,0.0263520596801323
949,0.0263520596801323
950,0.0263520596801323
951,0.0263520596801323
952,0.0263520596801323
953,0.00974438211731711
954,0.00974438211731711
955,0.00974438211731711
956,0.00974438211731711
957,0.00974438211731711
958,0.00974438211731711
959,0.00974438211731711
960,0.00974438211731711
961,0.00898163925849814
962,0.00898163925849814
963,0.00898163925849814
964,0.00898163925849814
965,0.00898163925849814
966,0.00898163925849814
967,0.00898163925849814
968,0.00898163925849814
969,0.00960403068892796
970,0.00960403068892796
971,0.00960403068892796
972,0.00960403068892796
973,0.00960403068892796
974,0.00960403068892796
975,0.00960403068892796
976,0.00960403068892796
977,0.00602389053109215
978,0.00602389053109215
979,0.00602389053109215
980,0.00602389053109215
981,0.00602389053109215
982,0.00602389053109215
983,0.00602389053109215
984,0.00602389053109215
985,0.00650790424703317
986,0.00650790424703317
987,0.00650790424703317
988,0.00650790424703317
989,0.00650790424703317
990,0.00650790424703317
991,0.00650790424703317
992,0.00650790424703317
993,0.00619783308602011
994,0.00619783308602011
995,0.00619783308602011
996,0.00619783308602011
997,0.00619783308602011
998,0.00619783308602011
999,0.00619783308602011
1000,0.00619783308602011
1001,0.0114434402487144
1002,0.0114434402487144
1003,0.0114434402487144
1004,0.0114434402487144
1005,0.0114434402487144
1006,0.0114434402487144
1007,0.0114434402487144
1008,0.0114434402487144
1009,0.0119545091728972
1010,0.0119545091728972
1011,0.0119545091728972
1012,0.0119545091728972
1013,0.0119545091728972
1014,0.0119545091728972
1015,0.0119545091728972
1016,0.0119545091728972
1017,0.0120015418440453
1018,0.0120015418440453
1019,0.0120015418440453
1020,0.0120015418440453
1021,0.0120015418440453
1022,0.0120015418440453
1023,0.0120015418440453
1024,0.0120015418440453
1025,0.0124190491191596
1026,0.0124190491191596
1027,0.0124190491191596
1028,0.0124190491191596
1029,0.0124190491191596
1030,0.0124190491191596
1031,0.0124190491191596
1032,0.0124190491191596
1033,0.0154512683053951
1034,0.0154512683053951
1035,0.0154512683053951
1036,0.0154512683053951
1037,0.0154512683053951
1038,0.0154512683053951
1039,0.0154512683053951
1040,0.0154512683053951
1041,0.0129276707947054
1042,0.0129276707947054
1043,0.0129276707947054
1044,0.0129276707947054
1045,0.0129276707947054
1046,0.0129276707947054
1047,0.0129276707947054
1048,0.0129276707947054
1049,0.00752876452943563
1050,0.00752876452943563
1051,0.00752876452943563
1052,0.00752876452943563
1053,0.00752876452943563
1054,0.00752876452943563
1055,0.00752876452943563
1056,0.00752876452943563
1057,0.0089505463115036
1058,0.0089505463115036
1059,0.0089505463115036
1060,0.0089505463115036
1061,0.0089505463115036
1062,0.0089505463115036
1063,0.0089505463115036
1064,0.0089505463115036
1065,0.00907913852410558
1066,0.00907913852410558
1067,0.00907913852410558
1068,0.00907913852410558
1069,0.00907913852410558
1070,0.00907913852410558
1071,0.00907913852410558
1072,0.00907913852410558
1073,0.00874752350463525
1074,0.00874752350463525
1075,0.00874752350463525
1076,0.00874752350463525
1077,0.00874752350463525
1078,0.00874752350463525
1079,0.00874752350463525
1080,0.00874752350463525
1081,0.0130973803334341
1082,0.0130973803334341
1083,0.0130973803334341
1084,0.0130973803334341
1085,0.0130973803334341
1086,0.0130973803334341
1087,0.0130973803334341
1088,0.0130973803334341
1089,0.0111847500930171
1090,0.0111847500930171
1091,0.0111847500930171
1092,0.0111847500930171
1093,0.0111847500930171
1094,0.0111847500930171
1095,0.0111847500930171
1096,0.0111847500930171
1097,0.0133785724599825
1098,0.0133785724599825
1099,0.0133785724599825
1100,0.0133785724599825
1101,0.0133785724599825
1102,0.0133785724599825
1103,0.0133785724599825
1104,0.0133785724599825
1105,0.00854975831948181
1106,0.00854975831948181
1107,0.00854975831948181
1108,0.00854975831948181
1109,0.00854975831948181
1110,0.00854975831948181
1111,0.00854975831948181
1112,0.00854975831948181
1113,0.00899900687039072
1114,0.00899900687039072
1115,0.00899900687039072
1116,0.00899900687039072
1117,0.00899900687039072
1118,0.00899900687039072
1119,0.00899900687039072
1120,0.00899900687039072
1121,0.0140935209436562
1122,0.0140935209436562
1123,0.0140935209436562
1124,0.0140935209436562
1125,0.0140935209436562
1126,0.0140935209436562
1127,0.0140935209436562
1128,0.0140935209436562
1129,0.0146398774443262
1130,0.0146398774443262
1131,0.0146398774443262
1132,0.0146398774443262
1133,0.0146398774443262
1134,0.0146398774443262
1135,0.0146398774443262
1136,0.0146398774443262
1137,0.0152787040395591
1138,0.0152787040395591
1139,0.0152787040395591
1140,0.0152787040395591
1141,0.0152787040395591
1142,0.0152787040395591
1143,0.0152787040395591
1144,0.0152787040395591
1145,0.013118860181675
1146,0.013118860181675
1147,0.013118860181675
1148,0.013118860181675
1149,0.013118860181675
1150,0.013118860181675
1151,0.013118860181675
1152,0.013118860181675
1153,0.00818100097193647
1154,0.00818100097193647
1155,0.00818100097193647
1156,0.00818100097193647
1157,0.00818100097193647
1158,0.00818100097193647
1159,0.00818100097193647
1160,0.00818100097193647
1161,0.0132321207122195
1162,0.0132321207122195
1163,0.0132321207122195
1164,0.0132321207122195
1165,0.0132321207122195
1166,0.0132321207122195
1167,0.0132321207122195
1168,0.0132321207122195
1169,0.011146033029445
1170,0.011146033029445
1171,0.011146033029445
1172,0.011146033029445
1173,0.011146033029445
1174,0.011146033029445
1175,0.011146033029445
1176,0.011146033029445
1177,0.0116238500112246
1178,0.0116238500112246
1179,0.0116238500112246
1180,0.0116238500112246
1181,0.0116238500112246
1182,0.0116238500112246
1183,0.0116238500112246
1184,0.0116238500112246
1185,0.0136599127852356
1186,0.0136599127852356
1187,0.0136599127852356
1188,0.0136599127852356
1189,0.0136599127852356
1190,0.0136599127852356
1191,0.0136599127852356
1192,0.0136599127852356
1193,0.0101035117139523
1194,0.0101035117139523
1195,0.0101035117139523
1196,0.0101035117139523
1197,0.0101035117139523
1198,0.0101035117139523
1199,0.0101035117139523
1200,0.0101035117139523
1201,0.00772379463628319
1202,0.00772379463628319
1203,0.00772379463628319
1204,0.00772379463628319
1205,0.00772379463628319
1206,0.00772379463628319
1207,0.00772379463628319
1208,0.00772379463628319
1209,0.00865022446965265
1210,0.00865022446965265
1211,0.00865022446965265
1212,0.00865022446965265
1213,0.00865022446965265
1214,0.00865022446965265
1215,0.00865022446965265
1216,0.00865022446965265
1217,0.0073943227633911
1218,0.0073943227633911
1219,0.0073943227633911
1220,0.0073943227633911
1221,0.0073943227633911
1222,0.0073943227633911
1223,0.0073943227633911
1224,0.0073943227633911
1225,0.00945603956407978
1226,0.00945603956407978
1227,0.00945603956407978
1228,0.00945603956407978
1229,0.00945603956407978
1230,0.00945603956407978
1231,0.00945603956407978
1232,0.00945603956407978
1233,0.00499481151314359
1234,0.00499481151314359
1235,0.00499481151314359
1236,0.00499481151314359
1237,0.00499481151314359
1238,0.00499481151314359
1239,0.00499481151314359
1240,0.00499481151314359
1241,0.00483139263553965
1242,0.00483139263553965
1243,0.00483139263553965
1244,0.00483139263553965
1245,0.00483139263553965
1246,0.00483139263553965
1247,0.00483139263553965
1248,0.00483139263553965
1249,0.00489310734727919
1250,0.00489310734727919
1251,0.00489310734727919
1252,0.00489310734727919
